id,name,type,typecode,location_x,location_y,adname
B000A8XGJL,懒人业余餐厅,餐饮服务;中餐厅;中餐厅,50100,116.494237,40.042556,朝阳区
B000A7NQ7V,全聚德烤鸭店(奥运村店),餐饮服务;中餐厅;北京菜,50111,116.407438,40.004097,朝阳区
B000A883ET,福寿斋清真烤鸭店,餐饮服务;中餐厅;清真菜馆,50121,116.584902,40.130617,顺义区
B000A80BOZ,大鸭梨烤鸭(大慧寺店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.332313,39.951849,海淀区
B000A8WAJ4,护国寺小吃(北营房店),餐饮服务;中餐厅;中餐厅,50100,116.349222,39.926123,西城区
B000A810LY,西安风味面馆(鼓楼大街店),餐饮服务;中餐厅;西北菜,50115,116.393706,39.944199,西城区
B000A853KP,卤煮店,餐饮服务;中餐厅;北京菜,50111,116.417544,39.927156,东城区
B0FFIA2P77,社会主义好农村食堂,餐饮服务;中餐厅;中餐厅,50100,116.69069,40.390952,怀柔区
B0FFF36KN6,北京金辉会议有限公司,餐饮服务;中餐厅;中餐厅,50100,116.160687,40.042183,海淀区
B0FFGF8AIY,第六季自助餐厅(北太平庄店),餐饮服务;中餐厅;综合酒楼,50101,116.369646,39.971842,海淀区
B0FFFC6LUX,润江南,餐饮服务;中餐厅;综合酒楼,50101,116.521463,39.924203,朝阳区
B000A8VWPV,枫林小馆,餐饮服务;中餐厅;中餐厅,50100,116.06499,39.783739,房山区
B0FFGCSIQA,百老汇养生园海鲜广场(上庄水库翠湖店),餐饮服务;中餐厅;中餐厅,50100,116.205289,40.113892,海淀区
B000A840YK,田老师红烧肉(翠微路分店),餐饮服务;快餐厅;快餐厅,50300,116.301914,39.912376,海淀区
B0FFGCHL0W,船歌鱼水饺(gate新中关购物中心),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.315799,39.978517,海淀区
B000AA21AI,田老师红烧肉(石佛营店),餐饮服务;快餐厅;快餐厅,50300,116.501697,39.927484,朝阳区
B000A87F5M,潇湘府(上地店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.301901,40.043847,海淀区
B000A9DJ12,风味烤羊腿,餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.826747,40.380771,密云区
B0FFFX16KS,静莲斋(北京西直门店),餐饮服务;中餐厅;中式素菜馆,50120,116.340468,39.948343,海淀区
B000A9PT1K,夏日情(总店),餐饮服务;中餐厅;中餐厅,50100,116.56462,39.932932,朝阳区
B000A27129,陈记卤煮小肠(美食汇店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.395326,39.896874,西城区
B000A85O39,田老师红烧肉(惠新西街店),餐饮服务;快餐厅;快餐厅,50300,116.41708,39.981133,朝阳区
B000A7K9FE,福满园(新源南路店),餐饮服务;中餐厅;中餐厅,50100,116.451389,39.947586,朝阳区
B000A79C84,老汤卤煮(雍和宫店),餐饮服务;中餐厅;中餐厅,50100,116.416566,39.944307,东城区
B000A81FPM,簋街龙虾(通乐总店),餐饮服务;中餐厅;海鲜酒楼,50119,116.429067,39.940661,东城区
B000A879UO,西海子西园,餐饮服务;中餐厅;中餐厅,50100,116.673921,39.887902,通州区
B000A87NL3,香木香羊(小汤山店),餐饮服务;中餐厅;中餐厅,50100,116.394466,40.132636,昌平区
B0FFFLJ6AP,星连心茶餐厅(西晓市街),餐饮服务;快餐厅;茶餐厅,50305,116.406752,39.890708,东城区
B000A874MM,那家·盛宴(香山店),餐饮服务;中餐厅;北京菜,50111,116.202984,39.992248,海淀区
B0FFG32I3J,Tomacado花厨,餐饮服务;外国餐厅;西餐厅(综合风味),50201,116.460276,39.928289,朝阳区
B000A8W424,田老师红烧肉(北京璟怡轩快餐店),餐饮服务;快餐厅;快餐厅,50300,116.460888,39.890984,朝阳区
B000A8ZJ71,京兆尹(雍和宫店),餐饮服务;中餐厅;中式素菜馆,50120,116.416133,39.948256,东城区
B000A8W8CL,太熟悉家常菜(方庄店),餐饮服务;中餐厅;北京菜,50111,116.426604,39.870382,丰台区
B000A7XP0V,鸿运天外天(万丰路店),餐饮服务;中餐厅;中餐厅,50100,116.295488,39.8887,海淀区
B0FFF9XSVV,胡大饭馆(簋街总店),餐饮服务;中餐厅;四川菜(川菜),50102,116.419516,39.941148,东城区
B000A8XMQR,百合素食(书院店),餐饮服务;中餐厅;中式素菜馆,50120,116.175795,40.030327,海淀区
B0FFI0VR0B,Drawing Room,餐饮服务;外国餐厅;外国餐厅,50200,116.451609,39.933041,朝阳区
B000A8540J,食家鸽园,餐饮服务;中餐厅;中餐厅,50100,116.210655,40.239789,昌平区
B000AA6XXE,西贝莜面村(六里桥店),餐饮服务;中餐厅;西北菜,50115,116.304348,39.882442,丰台区
B0FFG8Y7Z4,700号(装修中),餐饮服务;中餐厅;北京菜,50111,116.581011,39.990292,朝阳区
B000A8VWCY,丽江庭院之柔软时光(鼓楼店),餐饮服务;中餐厅;中餐厅,50100,116.395687,39.945167,东城区
B000A91WNJ,蓝钻国际美食自助百汇(西直门店),餐饮服务;中餐厅;中餐厅,50100,116.350075,39.94365,海淀区
B000A2D3C0,卷子王华盛园鱼锅,餐饮服务;中餐厅;中餐厅,50100,117.118839,40.133487,平谷区
B000A7CEKV,大白鲨美食港(八里庄路),餐饮服务;中餐厅;中餐厅,50100,116.496159,39.916074,朝阳区
B0FFHJFOBM,外婆家(恒泰店),餐饮服务;中餐厅;浙江菜,50106,116.304531,39.866237,丰台区
B000A85SD3,绿叶餐厅(秦西路),餐饮服务;中餐厅;中餐厅,50100,116.46171,40.229557,昌平区
B000A8W3X1,豪尚豪牛排馆(双井店),餐饮服务;外国餐厅;西餐厅(综合风味),50201,116.46095,39.892782,朝阳区
B000A7BBQ5,羊·坊涮肉,餐饮服务;中餐厅;火锅店,50117,116.39811,39.940698,东城区
B000A4A0A1,鼎泰楼烤鸭店(延庆店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,115.98043,40.469868,延庆区
B000A7Q8IT,瑞丰鼎,餐饮服务;中餐厅;湖南菜(湘菜),50108,116.279761,39.868453,丰台区
B000A9JJYR,老北京冰糖葫芦(东升大厦店),餐饮服务;快餐厅;快餐厅,50300,116.333528,39.993938,海淀区
B000A7ZL1R,醉仙楼餐厅,餐饮服务;中餐厅;综合酒楼,50101,117.07147,40.498247,密云区
B000A88IS9,北京利苑酒家(中环世贸店),餐饮服务;中餐厅;广东菜(粤菜),50103,116.456469,39.907023,朝阳区
B000A7WBNU,便宜坊烤鸭店(安华店),餐饮服务;中餐厅;老字号,50116,116.388493,39.967694,西城区
B000A80O07,双井轩(双井店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.455522,39.893989,朝阳区
B000A87ZU9,毛家湘菜(南口镇店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.123933,40.234583,昌平区
B000A87O5K,石磨房酒楼,餐饮服务;中餐厅;综合酒楼,50101,116.544336,39.898152,朝阳区
B000A7RIHG,鑫隆四季涮肉(房山店),餐饮服务;中餐厅;火锅店,50117,116.135557,39.746709,房山区
B000A88IZA,小吊梨汤(和平里店),餐饮服务;中餐厅;中餐厅,50100,116.425839,39.96182,朝阳区
B000A7XSA0,世纪金源大饭店海鲜自助餐厅(远大路店),餐饮服务;外国餐厅;日本料理,50202,116.280685,39.953247,海淀区
B000A87PG9,面香八方(霄云路店),餐饮服务;中餐厅;中餐厅,50100,116.462003,39.95672,朝阳区
B000A464D6,新街口烤鸭店,餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.372431,39.94607,西城区
B000A83IZU,晟永兴烤鸭店(芍药居店),餐饮服务;中餐厅;北京菜,50111,116.433441,39.983313,朝阳区
B000A85GI2,田老师红烧肉(知春里店),餐饮服务;快餐厅;快餐厅,50300,116.32496,39.977038,海淀区
B000A7XE5O,湘芙蓉(顺义怡馨家园店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.647365,40.117796,顺义区
B000AA1DKY,崔记铁锅炖鱼,餐饮服务;中餐厅;海鲜酒楼,50119,117.101618,40.134035,平谷区
B0FFGSFONO,70后鱼馆(香山店),餐饮服务;中餐厅;海鲜酒楼,50119,116.20501,39.994007,海淀区
B000A8XTQH,聚缘佳和(辛庄店),餐饮服务;中餐厅;中餐厅,50100,116.151035,39.861201,丰台区
B000A87FA7,全聚德烤鸭店(马家堡店),餐饮服务;中餐厅;北京菜,50111,116.378451,39.843858,丰台区
B000A7Q6N9,清香阁(东大桥店),餐饮服务;中餐厅;海鲜酒楼,50119,116.454801,39.923682,朝阳区
B000A08519,鸿毛酒楼(上地七街店),餐饮服务;中餐厅;综合酒楼,50101,116.304125,40.045588,海淀区
B000A85WRW,燕郊烧鸽子(和众店),餐饮服务;中餐厅;东北菜,50113,116.490471,39.883449,朝阳区
B0FFFN4526,念想儿丽江腊排骨菜馆,餐饮服务;中餐厅;火锅店,50117,116.380909,39.912234,西城区
B0FFIJOMUI,四季民福烤鸭店(工体店),餐饮服务;中餐厅;北京菜,50111,116.449217,39.928949,朝阳区
B000A85BJC,银川驻京办餐厅,餐饮服务;中餐厅;中餐厅,50100,116.382952,39.896276,西城区
B000A805UM,都王烤鸭(鸟巢店),餐饮服务;中餐厅;中餐厅,50100,116.402728,40.00216,朝阳区
B000A7OQQY,大红果(平谷店)(装修中),餐饮服务;中餐厅;中餐厅,50100,117.111652,40.153583,平谷区
B000A7RVI8,百合素食(草园胡同店),餐饮服务;中餐厅;中式素菜馆,50120,116.424161,39.942644,东城区
B0FFHCGO3K,白云祥岳麓在线时尚餐厅(白云路店)(装修中),餐饮服务;中餐厅;湖南菜(湘菜)|餐饮服务;中餐厅;综合酒楼,050108|050101,116.342168,39.901953,西城区
B000A9OMZ3,莫尔顿牛排坊(北京丽晶酒店),餐饮服务;外国餐厅;牛扒店(扒房),50211,116.418969,39.91604,东城区
B000A84E1L,天颐隆蘑菇宴火锅店(石景山店),餐饮服务;中餐厅;火锅店,50117,116.23343,39.890543,石景山区
B000A7BC6X,煲煲好(朝阳门店),餐饮服务;中餐厅;广东菜(粤菜),50103,116.435148,39.92812,朝阳区
B000A85NPC,北平食府(六里桥店),餐饮服务;中餐厅;北京菜,50111,116.317981,39.884039,丰台区
B000A8YAAX,巴乡石锅鱼,餐饮服务;中餐厅;海鲜酒楼,50119,116.821431,39.811629,通州区
B000A7GVNM,西贝莜面村(香山店),餐饮服务;中餐厅;西北菜,50115,116.20867,39.96209,海淀区
B0FFFFOLPN,甲乙丙丁港式茶餐厅(甲乙丙丁南法信店),餐饮服务;快餐厅;茶餐厅,50305,116.608675,40.114436,顺义区
B000A7YECE,千禧酒楼(北京市朝阳区体检中心西北),餐饮服务;中餐厅;综合酒楼,50101,116.470533,39.917402,朝阳区
B000A08517,聚宝小厨(上地店),餐饮服务;中餐厅;广东菜(粤菜),50103,116.306102,40.046311,海淀区
B0FFGMM8OS,上水江南,餐饮服务;中餐厅;综合酒楼,50101,116.538241,39.903387,朝阳区
B000A8XSN7,老马拉面(120峪口急救站东北),餐饮服务;中餐厅;清真菜馆,50121,117.015913,40.186106,平谷区
B000A8W416,川渝美食,餐饮服务;中餐厅;四川菜(川菜),50102,116.488105,39.891612,朝阳区
B000A80KU9,周老头汉中凉皮麻辣凉面(北蜂窝店),餐饮服务;中餐厅;中餐厅,50100,116.327516,39.899701,海淀区
B000A7QTAH,湘水芙蓉餐馆(学院西门店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.661297,40.354265,怀柔区
B0FFGZJCJI,鸿云楼(怀柔店),餐饮服务;中餐厅;清真菜馆,50121,116.673526,40.362657,怀柔区
B000A7HI4N,福兰德酒楼(龙旺庄店),餐饮服务;中餐厅;综合酒楼,50101,116.68642,39.927469,通州区
B0FFH4G6WV,鲜锦记潮汕牛肉火锅(南礼士路店),餐饮服务;中餐厅;火锅店,50117,116.353131,39.918908,西城区
B000A81JDJ,北京饭店谭家厅,餐饮服务;中餐厅;中餐厅,50100,116.408321,39.908792,东城区
B000A7Z93G,一碗居焖面(丰台小井店),餐饮服务;中餐厅;中餐厅,50100,116.285361,39.872161,丰台区
B000A7BKZO,川办餐厅,餐饮服务;中餐厅;四川菜(川菜),50102,116.431744,39.911757,东城区
B0FFG8O4O1,固湘情酒楼,餐饮服务;中餐厅;综合酒楼,50101,116.475085,40.040901,朝阳区
B000A8UG0U,车友大酒楼,餐饮服务;中餐厅;综合酒楼,50101,116.418567,40.095914,昌平区
B0FFIHFNSG,紫光园(昌平店),餐饮服务;中餐厅;清真菜馆,50121,116.256116,40.210702,昌平区
B0FFFZVASW,长城胡家老店农家院,体育休闲服务;休闲场所;休闲场所|餐饮服务;中餐厅;中餐厅,080500|050100,116.000941,40.361426,延庆区
B000A877HN,滇馨园(同济南路店),餐饮服务;中餐厅;清真菜馆,50121,116.537616,39.771475,大兴区
B000A7ZLFR,宴宾楼,餐饮服务;中餐厅;中餐厅,50100,116.284661,40.249641,昌平区
B000A8891V,古道酒家,餐饮服务;中餐厅;综合酒楼,50101,116.055517,39.971946,门头沟区
B0FFFFXRV5,海底捞火锅(通州华联店),餐饮服务;中餐厅;火锅店,50117,116.635982,39.904003,通州区
B000A8VWVM,锦鲤,餐饮服务;中餐厅;中餐厅,50100,116.345162,39.919402,西城区
B000A7QK0I,天天渔港海鲜自助火锅,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,050119|050117,116.438335,39.853814,丰台区
B000A7WDQ8,椿都烤肉城,餐饮服务;外国餐厅;韩国料理,50203,117.111612,40.135931,平谷区
B000A84GV8,北京乡土情铁锅焖面(康安店),餐饮服务;中餐厅;中餐厅,50100,115.97054,40.458052,延庆区
B000A83YBP,老巷子菜馆(东交民巷),餐饮服务;中餐厅;中餐厅,50100,116.407764,39.902749,东城区
B000A7O1CY,艺海贵宾楼(牡丹园店),餐饮服务;中餐厅;综合酒楼,50101,116.369178,39.977183,海淀区
B000A7O31C,唐廊·餐厅(工体店),餐饮服务;中餐厅;中餐厅,50100,116.446575,39.928283,朝阳区
B000A8832I,六九豆浆(三分店),餐饮服务;中餐厅;中餐厅,50100,116.618169,40.140882,顺义区
B000AAF6Z5,柏林时光,餐饮服务;外国餐厅;西餐厅(综合风味),50201,116.464243,39.961741,朝阳区
B0FFF9URB0,祥云轩,餐饮服务;中餐厅;清真菜馆,50121,116.367417,39.884492,西城区
B000A85GM4,湘悦天下酒楼,餐饮服务;中餐厅;综合酒楼,50101,116.320845,39.902455,海淀区
B0FFG6FDAH,徽商故里(广安门店),餐饮服务;中餐厅;安徽菜(徽菜),50109,116.34774,39.887543,西城区
B0FFFQ0AIY,护国寺小吃,餐饮服务;快餐厅;快餐厅,50300,116.338997,39.941854,西城区
B000A867WT,重庆佳家火锅城(延庆店),餐饮服务;中餐厅;火锅店,50117,115.988249,40.462119,延庆区
B000ABCD21,中发源,餐饮服务;中餐厅;清真菜馆,50121,116.473009,39.912105,朝阳区
B000A7YEHF,青年餐厅(东铁营店),餐饮服务;中餐厅;中餐厅,50100,116.433191,39.849137,丰台区
B000A7GWEI,无名居(燕莎店),餐饮服务;中餐厅;中餐厅,50100,116.468941,39.947595,朝阳区
B0FFGCQQD6,老北京铜锅涮肉羊蝎子烤鱼,餐饮服务;中餐厅;火锅店,50117,116.47605,40.041038,朝阳区
B000A85TFU,北京苗颖竹荪鹅(顺义旗舰店),餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,050101|050118,116.619707,40.140759,顺义区
B000A7OJXW,北平楼老北京风味(牡丹园店),餐饮服务;中餐厅;北京菜,50111,116.370264,39.97935,海淀区
B000A85J7H,瑞祥餐厅(北京六建家属院西南),餐饮服务;中餐厅;中餐厅,50100,116.270772,39.906233,海淀区
B0FFGCW0OR,京都蝎府羊蝎子第五直营店,餐饮服务;中餐厅;火锅店,50117,116.284798,40.021987,海淀区
B000A7XE1B,香融府,餐饮服务;中餐厅;综合酒楼,50101,116.379336,39.836925,丰台区
B000A7CPIM,翠满楼饭庄(云岗店),餐饮服务;中餐厅;中餐厅,50100,116.157007,39.809567,丰台区
B000A80DYE,净心莲(长虹桥店),餐饮服务;中餐厅;中式素菜馆,50120,116.463931,39.935024,朝阳区
B0FFGK99N9,鑫国福旋转小火锅(周庄店),餐饮服务;中餐厅;火锅店,50117,116.477629,39.863821,朝阳区
B000A85TNY,洞庭湘菜(张凤路店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.721719,39.851214,通州区
B000A52286,新乡杨记红焖羊肉,餐饮服务;中餐厅;中餐厅,50100,116.409049,39.871721,东城区
B000A84F06,庆丰包子铺(西便门店),餐饮服务;快餐厅;快餐厅,50300,116.353031,39.899181,西城区
B000A87XYM,金鸭坊烤鸭店(百善店),餐饮服务;中餐厅;中餐厅,50100,116.323175,40.169536,昌平区
B0FFFCNDVX,王家渡火锅(金宝汇购物中心),餐饮服务;中餐厅;火锅店,50117,116.421211,39.915133,东城区
B000A87APK,大理米线(亦庄店),餐饮服务;中餐厅;云贵菜,50114,116.499058,39.791025,大兴区
B0FFFZ43E6,万德私家火锅,餐饮服务;中餐厅;火锅店,50117,116.206839,39.964523,海淀区
B000A7XV6J,阳坊胜利涮羊肉(上庄店),餐饮服务;中餐厅;火锅店,50117,116.215509,40.098333,海淀区
B000A8758C,人民大会堂宴会厅,餐饮服务;中餐厅;综合酒楼,50101,116.393711,39.904989,西城区
B000A87B2J,眉州东坡酒楼(通州店),餐饮服务;中餐厅;四川菜(川菜),50102,116.66499,39.906493,通州区
B000A8VQYO,沙县小吃(北七家店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.410836,40.073242,昌平区
B000A8820W,禾田饭庄,餐饮服务;中餐厅;中餐厅,50100,116.399645,39.63104,大兴区
B000A884AS,三缘居饭庄,餐饮服务;中餐厅;综合酒楼,50101,116.532643,40.251525,顺义区
B000AA20SG,鸿锦海鲜大酒楼(光彩路店),餐饮服务;中餐厅;海鲜酒楼,50119,116.414584,39.843876,丰台区
B000A8WC1G,北京庆祥燃面,餐饮服务;中餐厅;中餐厅,50100,116.372689,39.947605,西城区
B000A85ZIW,长顺园酒家,餐饮服务;中餐厅;中餐厅,50100,116.210009,39.833154,丰台区
B000A84XE5,甜鸭梨烤鸭店(农大店),餐饮服务;中餐厅;中餐厅,50100,116.279263,40.02427,海淀区
B0FFGXMEZ2,三色莲花印度餐厅(光华路SOHO一期),餐饮服务;外国餐厅;印度风味,50209,116.452793,39.913135,朝阳区
B000A9DPEF,京味斋烤鸭店(新源街店),餐饮服务;中餐厅;北京菜,50111,116.454099,39.951948,朝阳区
B000A8XD6Z,箭河饭店,餐饮服务;中餐厅;中餐厅,50100,116.564134,40.096917,顺义区
B000A87CKP,田老师红烧肉(回龙园店),餐饮服务;快餐厅;快餐厅,50300,116.326722,40.081958,昌平区
B000A7ZCEH,嘉和一品粥(翠微店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.302969,39.913315,海淀区
B000A15025,基辅罗斯餐厅(翠微店),餐饮服务;外国餐厅;俄国菜,50212,116.305572,39.912426,海淀区
B0FFHUTU0X,泰合鲜(奥运村店),餐饮服务;中餐厅;山东菜(鲁菜),50104,116.411538,40.026535,朝阳区
B000A8819L,毛家湘菜(昌平镇店),餐饮服务;中餐厅;湖南菜(湘菜),50108,116.250696,40.223434,昌平区
B000A877RM,老北平食府(天通苑总店),餐饮服务;中餐厅;中餐厅,50100,116.416392,40.065218,昌平区
B000A7PT9V,老北京爆肚(七星园),餐饮服务;中餐厅;中餐厅,50100,116.215318,39.898196,石景山区
B000A66E48,江苏大厦淮扬餐厅,餐饮服务;中餐厅;江苏菜,50105,116.410038,39.957255,东城区
B0FFH71UIO,和平茶苑,餐饮服务;中餐厅;综合酒楼|餐饮服务;茶艺馆;茶艺馆,050101|050600,116.443349,39.913515,朝阳区
B000A7ZRQ8,利群烤鸭店(前门店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.406201,39.898419,东城区
B000A9ETHX,鱼窝棚,餐饮服务;中餐厅;东北菜,50113,116.671711,39.875384,通州区
B000A8XA1O,满满海佛跳墙(丰台店),餐饮服务;中餐厅;综合酒楼,50101,116.281658,39.889894,丰台区
B000A80AB4,比格比萨(花园路店),餐饮服务;快餐厅;快餐厅,50300,116.35481,39.981763,海淀区
B000A8VX13,大鸭梨烤鸭(百子湾店),餐饮服务;中餐厅;特色/地方风味餐厅,50118,116.480816,39.900196,朝阳区
B000A87EDL,眉州东坡酒楼(石景山店),餐饮服务;中餐厅;四川菜(川菜),50102,116.218916,39.906847,石景山区
B000A87F70,厉家菜(北京金宝街店),餐饮服务;中餐厅;北京菜,50111,116.418119,39.91452,东城区
B0FFF3DYQ8,北京汉唐春秋饭店,餐饮服务;中餐厅;中餐厅,50100,116.37421,39.939936,西城区
